StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q1_Browser,Q1_Version,Q1_Operating System,Q1_Resolution,Q11_1,Q125,Q67,Q121,Q122,Q138_1,Q140_1,Q142_1,Q2_1,Q2_1,Group,Create New Field or Choose From Dropdown...,FL_4_DO_FL_28,FL_4_DO_FL_29,FL_4_DO_FL_30,FL_4_DO_FL_31,FL_4_DO_FL_32,FL_4_DO_FL_34,TWIN_ID
4/21/25 15:35,4/21/25 15:36,0,100,50,1,4/21/25 15:36,R_52mPJKSJoGLw9UK,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1792x1120,,3,6,1,1,,2,,,,PSA,,2,4,6,5,3,1,883
4/21/25 15:03,4/21/25 15:04,0,100,69,1,4/21/25 15:04,R_6jxrQgwkA3U9qeb,,,,,anonymous,EN,Chrome,135.0.0.0,CrOS x86_64 14541.0.0,1536x864,,2,3,1,2,5,,,,,BT,,4,6,3,5,1,2,884
4/21/25 12:40,4/21/25 12:41,0,100,74,1,4/21/25 12:41,R_3aOKN4DNHLlmBkB,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,2560x1440,,2,7,1,2,,,4,,,PSB,,4,1,5,6,3,2,886
4/21/25 12:57,4/21/25 12:58,0,100,62,1,4/21/25 12:58,R_3CqTNO8GeD6wtqg,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1360x768,,2,4,2,2,,,,2,,UA,,1,5,2,3,6,4,887
4/21/25 13:26,4/21/25 13:30,0,100,212,1,4/21/25 13:30,R_5MAKyZYVaVivYxs,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1444x813,,2,4,2,2,7,,,,,BT,,2,6,4,5,1,3,891
4/21/25 16:35,4/21/25 16:37,0,100,76,1,4/21/25 16:37,R_6RdQcqii6Da2eYi,,,,,anonymous,EN,Safari,18.4,Macintosh,1728x1117,,4,6,1,1,,7,,,,PSA,,1,2,6,4,5,3,892
4/21/25 12:48,4/21/25 12:58,0,100,595,1,4/21/25 12:58,R_5FbPSvfWUxC5yOc,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,2,7,1,1,,,,2,,UA,,1,4,5,2,6,3,893
4/21/25 12:11,4/21/25 12:12,0,100,84,1,4/21/25 12:12,R_5EgUdxf7HkbQfdi,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1280x832,1,1,1,1,1,,,,,,CT,,6,2,1,5,4,3,894
4/21/25 19:23,4/21/25 19:25,0,100,85,1,4/21/25 19:25,R_6wB8eBwcYfRjqas,,,,,anonymous,EN,Chrome,128.0.0.0,Windows NT 10.0,1366x768,,3,6,2,1,,,,1,,UA,,1,3,2,4,6,5,896
4/21/25 17:32,4/21/25 17:33,0,100,74,1,4/21/25 17:33,R_5ohHGgEL5NAv3Sj,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1656x932,4,2,9,1,2,,,,,,CT,,6,1,3,5,4,2,897
4/21/25 12:15,4/21/25 12:17,0,100,151,1,4/21/25 12:17,R_6NteL2DNnGKDNfl,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1920x1080,,3,1,2,1,,,,,1,NANT,,4,5,2,3,1,6,899
4/21/25 12:20,4/21/25 12:21,0,100,68,1,4/21/25 12:21,R_1c72TNr1isgScLL,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,2,4,1,1,,,,1,,UA,,4,2,3,1,6,5,900
4/21/25 12:44,4/21/25 12:45,0,100,73,1,4/21/25 12:45,R_1ktEdNAsltmpaCb,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1920x1080,,3,8,1,2,,,3,,,PSB,,3,4,5,6,1,2,901
4/21/25 12:11,4/21/25 12:14,0,100,133,1,4/21/25 12:14,R_3WYfVdi1PYqOemR,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1091x614,5,4,1,1,1,,,,,,CT,,6,1,5,3,4,2,905
4/21/25 12:38,4/21/25 12:40,0,100,158,1,4/21/25 12:40,R_6i40WlA91i73Ot9,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,2,5,1,2,,,,1,,UA,,2,1,3,5,6,4,907
4/21/25 12:48,4/21/25 12:50,0,100,93,1,4/21/25 12:50,R_1Vl5BJoZg4EnnhP,,,,,anonymous,EN,Chrome,132.0.0.0,Windows NT 10.0,1536x960,,1,7,2,2,,,,5,,UA,,1,5,2,4,6,3,909
4/21/25 12:54,4/21/25 12:57,0,100,168,1,4/21/25 12:57,R_74bG0pDPET6UlLB,,,,,anonymous,EN,Chrome,131.0.0.0,Windows NT 10.0,1366x768,,2,2,1,2,7,,,,,BT,,5,6,2,4,1,3,910
4/21/25 12:43,4/21/25 12:45,0,100,125,1,4/21/25 12:45,R_5anNUKqbcvGtcVU,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,2,7,1,2,7,,,,,BT,,2,6,3,4,1,5,912
4/21/25 13:22,4/21/25 13:23,0,100,51,1,4/21/25 13:23,R_1tFUdMsDbwFGDHb,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,4,8,1,1,,7,,,,PSA,,2,1,6,3,4,5,913
4/21/25 19:00,4/21/25 19:02,0,100,92,1,4/21/25 19:02,R_71bvumxz4hjXa6W,,,,,anonymous,EN,Chrome,125.0.0.0,Windows NT 10.0,1920x1080,,2,7,2,2,,,3,,,PSB,,5,4,2,6,3,1,914
4/21/25 14:30,4/21/25 14:33,0,100,165,1,4/21/25 14:33,R_4LBUIfXR27jz6Z5,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,1,2,9,1,2,,,,,,CT,,6,3,5,4,2,1,915
4/21/25 13:24,4/21/25 13:25,0,100,85,1,4/21/25 13:26,R_3P7An0UnIpiVvWc,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1600x900,,2,2,1,1,,,,,1,NANT,,3,1,2,5,4,6,918
4/21/25 13:41,4/21/25 13:42,0,100,68,1,4/21/25 13:42,R_6dFIA9XudCI8fcM,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1280x720,,1,9,2,2,,,,,1,NANT,,1,2,3,4,5,6,919
4/21/25 14:11,4/21/25 14:25,0,100,788,1,4/21/25 14:25,R_1yrQi7OFcbxKKYz,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,6,2,4,1,2,,,,,,CT,,6,4,1,3,5,2,920
4/22/25 2:20,4/22/25 2:24,0,100,231,1,4/22/25 2:24,R_1QPtAXtmzdyfhJF,,,,,anonymous,EN,Chrome,128.0.0.0,Macintosh,1280x800,,4,9,1,2,7,,,,,BT,,2,6,5,4,1,3,921
4/21/25 12:13,4/21/25 12:14,0,100,62,1,4/21/25 12:14,R_7SHbWeLpxP4KM5K,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1600x1067,,1,7,2,2,,,,2,,UA,,5,1,4,2,6,3,922
4/21/25 13:12,4/21/25 13:13,0,100,58,1,4/21/25 13:13,R_7mPOhJwO8prJfwo,,,,,anonymous,EN,Chrome,134.0.0.0,CrOS x86_64 14541.0.0,1920x1080,,1,6,2,2,,,,3,,UA,,1,4,3,2,6,5,925
4/21/25 12:12,4/21/25 12:14,0,100,78,1,4/21/25 12:14,R_3SowzxWljWQDaAq,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1730x973,,4,7,1,2,,,4,,,PSB,,4,2,1,6,3,5,926
4/21/25 16:54,4/21/25 16:55,0,100,99,1,4/21/25 16:55,R_6Eg1cgFpEDR01OI,,,,,anonymous,EN,Safari iPhone,17.5,iPhone,430x932,,3,6,1,2,,,3,,,PSB,,1,3,2,6,5,4,929
4/21/25 13:28,4/21/25 13:32,0,100,198,1,4/21/25 13:32,R_3gvIzDo5CpXyavi,,,,,anonymous,EN,Chrome,134.0.0.0,CrOS x86_64 14541.0.0,910x511,,2,4,1,2,,,,,1,NANT,,1,5,2,3,4,6,931
4/21/25 12:22,4/21/25 12:25,0,100,145,1,4/21/25 12:25,R_5FKcAk3kEjV3tFk,,,,,anonymous,EN,Safari,17.6,Macintosh,1440x900,,2,9,1,2,,,,,3,NANT,,1,5,4,3,2,6,932
4/21/25 12:59,4/21/25 13:01,0,100,78,1,4/21/25 13:01,R_1qq6RKCT0FNiXik,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,3,6,1,2,,5,,,,PSA,,1,5,6,2,4,3,934
4/21/25 12:22,4/21/25 12:28,0,100,323,1,4/21/25 12:28,R_3n45Y6oIBVXvYnT,,,,,anonymous,EN,Safari,18.3.1,Macintosh,375x667,,4,9,2,2,5,,,,,BT,,3,6,2,1,4,5,936
4/21/25 12:11,4/21/25 12:12,0,100,72,1,4/21/25 12:12,R_3QGScX1aLKnmTw1,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,3,9,1,2,,5,,,,PSA,,3,4,6,2,5,1,938
4/21/25 16:31,4/21/25 16:33,0,100,76,1,4/21/25 16:33,R_7ARPsuvNBJwqatg,,,,,anonymous,EN,Chrome,109.0.0.0,Windows NT 10.0,1366x768,,3,5,1,2,,,,,1,NANT,,1,4,3,5,2,6,940
4/21/25 12:17,4/21/25 12:22,0,100,259,1,4/21/25 12:22,R_3gVVgGDninbMHPX,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,4,3,1,1,,,,4,,UA,,5,4,3,2,6,1,941
4/21/25 12:12,4/21/25 12:17,0,100,323,1,4/21/25 12:17,R_781XgnnORQH9IUF,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1536x864,1,2,6,2,2,,,,,,CT,,6,2,4,3,1,5,943
4/21/25 12:25,4/21/25 12:28,0,100,202,1,4/21/25 12:28,R_6BnYJzfV5KPXJUZ,,,,,anonymous,EN,Chrome,103.0.0.0,CrOS x86_64 14816.131.0,1536x864,,1,6,2,2,,2,,,,PSA,,1,4,6,5,2,3,944
4/21/25 13:13,4/21/25 13:14,0,100,58,1,4/21/25 13:14,R_6vlkHPL5359avrs,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,3,7,2,2,,,,,1,NANT,,4,2,1,3,5,6,945
4/21/25 16:20,4/21/25 16:20,0,100,54,1,4/21/25 16:20,R_7jXyqGplcLRQAzT,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,2560x1440,,2,8,2,1,,,4,,,PSB,,3,4,5,6,1,2,946
4/21/25 14:05,4/21/25 14:07,0,100,161,1,4/21/25 14:07,R_1qaNuKcsRPAedb3,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,1,2,1,2,2,,,,,,CT,,6,3,2,5,4,1,947
4/21/25 14:12,4/21/25 14:13,0,100,52,1,4/21/25 14:13,R_3XijrFMSJLGkvuQ,,,,,anonymous,EN,Safari,17.6,Macintosh,1440x900,6,1,9,2,2,,,,,,CT,,6,3,1,2,4,5,948
4/21/25 22:19,4/21/25 22:21,0,100,109,1,4/21/25 22:21,R_6MCWPkH5UlDk5Et,,,,,anonymous,EN,Edge,134.0.0.0,Windows NT 10.0,1536x864,,2,7,2,2,,6,,,,PSA,,5,1,6,4,3,2,949
4/21/25 13:22,4/21/25 13:23,0,100,27,1,4/21/25 13:23,R_6IxTFvoUpwL2XkT,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1512x982,5,4,6,1,2,,,,,,CT,,6,4,3,5,1,2,950
4/21/25 12:36,4/21/25 12:39,0,100,175,1,4/21/25 12:39,R_3QQE8JNj5ZF28fQ,,,,,anonymous,EN,Chrome,134.0.0.0,CrOS x86_64 14541.0.0,1396x785,,3,7,1,2,,1,,,,PSA,,3,1,6,4,2,5,951
4/21/25 14:20,4/21/25 14:22,0,100,118,1,4/21/25 14:22,R_1jEfLXg89pdcTw7,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1600x900,,2,6,1,2,,,4,,,PSB,,5,4,1,6,3,2,952
4/21/25 19:28,4/21/25 19:30,0,100,105,1,4/21/25 19:30,R_7dXRJKR7J0HFAVO,,,,,anonymous,EN,Chrome,134.0.0.0,CrOS x86_64 14541.0.0,1920x1080,,2,9,2,2,,,,1,,UA,,2,5,4,3,6,1,953
4/21/25 12:53,4/21/25 12:56,0,100,172,1,4/21/25 12:56,R_5LjBmHANUNDJQLd,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x720,,2,5,1,1,,,,,4,NANT,,2,5,3,4,1,6,954
4/21/25 14:15,4/21/25 14:17,0,100,81,1,4/21/25 14:17,R_6rMX1ZbYLGUEmDK,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,2,2,1,2,,,,,1,NANT,,4,5,2,3,1,6,957
4/21/25 15:38,4/21/25 15:39,0,100,100,1,4/21/25 15:39,R_7ponYbUF4h8a4t1,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1280x720,,3,3,1,2,,5,,,,PSA,,1,4,6,5,2,3,959
4/21/25 12:28,4/21/25 12:31,0,100,128,1,4/21/25 12:31,R_5nBht6ymIBzfYNZ,,,,,anonymous,EN,Chrome,122.0.0.0,Windows NT 10.0,1920x1080,,3,9,1,2,,,6,,,PSB,,4,2,3,6,1,5,960
4/21/25 12:12,4/21/25 12:13,0,100,80,1,4/21/25 12:13,R_3eL7sqpxt4BJYPc,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,2,9,2,2,,,,2,,UA,,1,4,3,2,6,5,963
4/21/25 22:04,4/21/25 22:05,0,100,59,1,4/21/25 22:05,R_1k7hFJQK4gn6YNt,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1440x900,,2,9,2,2,,,,1,,UA,,1,2,5,4,6,3,964
4/21/25 14:03,4/21/25 14:04,0,100,74,1,4/21/25 14:04,R_1EUjEpyxL4LetMZ,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1280x720,,4,6,1,2,,,,,1,NANT,,4,5,1,3,2,6,965
4/21/25 13:19,4/21/25 13:21,0,100,130,1,4/21/25 13:21,R_5VDpBoOlXnFX065,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1280x800,,2,4,1,1,,6,,,,PSA,,3,1,6,2,5,4,966
4/21/25 13:39,4/21/25 13:41,0,100,101,1,4/21/25 13:41,R_3jPVoGQGgRpIJ9v,,,,,anonymous,EN,Chrome,134.0.0.0,Macintosh,1440x900,,3,7,2,2,,,1,,,PSB,,1,2,5,6,4,3,970
4/21/25 13:06,4/21/25 13:07,0,100,85,1,4/21/25 13:07,R_7FQy87CbI0Yl0Bh,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,2,9,1,2,,,3,,,PSB,,3,4,1,6,5,2,971
4/21/25 12:13,4/21/25 12:14,0,100,92,1,4/21/25 12:14,R_6P4V3L4RY20nOec,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1366x768,,4,4,1,1,,,,,7,NANT,,2,3,5,1,4,6,973
4/21/25 16:33,4/21/25 16:35,0,100,120,1,4/21/25 16:35,R_31vguRnEyRWSMJr,,,,,anonymous,EN,Chrome,134.0.0.0,CrOS x86_64 14541.0.0,1366x768,,3,4,2,2,4,,,,,BT,,5,6,4,2,1,3,974
4/21/25 13:10,4/21/25 13:13,0,100,138,1,4/21/25 13:13,R_7RFgQKdt8Kn18KB,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,3,2,8,2,2,,,,,,CT,,6,4,3,2,5,1,975
4/21/25 15:05,4/21/25 15:07,0,100,127,1,4/21/25 15:07,R_3aaAAzCieCqDXCB,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1600x900,,3,9,2,2,,,,2,,UA,,4,5,2,3,6,1,978
4/21/25 14:14,4/21/25 14:17,0,100,188,1,4/21/25 14:17,R_7dWsIW8DlsjIHHC,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1920x1080,,4,9,2,2,5,,,,,BT,,2,6,5,4,3,1,979
4/21/25 12:19,4/21/25 12:20,0,100,42,1,4/21/25 12:20,R_6y1ni2FZvWJiGq8,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,2,4,2,2,,,,1,,UA,,4,5,3,2,6,1,982
4/21/25 21:32,4/21/25 21:34,0,100,72,1,4/21/25 21:34,R_7ci3fyGMviOzsvn,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x800,,2,9,2,2,,,,6,,UA,,4,3,2,1,6,5,983
4/21/25 13:45,4/21/25 13:46,0,100,71,1,4/21/25 13:46,R_7wDYtLrf6x7W2Bj,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,4,7,2,2,7,,,,,BT,,5,6,4,1,2,3,984
4/21/25 12:24,4/21/25 12:26,0,100,108,1,4/21/25 12:26,R_1HyN10DkIowLJhT,,,,,anonymous,EN,Chrome,136.0.0.0,Windows NT 10.0,1360x768,,2,4,2,2,7,,,,,BT,,3,6,5,4,1,2,987
4/21/25 21:13,4/21/25 21:14,0,100,88,1,4/21/25 21:14,R_7gSaKIKsQu8YMQJ,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x720,,3,7,1,1,7,,,,,BT,,1,6,3,5,4,2,989
4/21/25 12:16,4/21/25 12:17,0,100,85,1,4/21/25 12:17,R_6e2MGr9H4gFXt0Z,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1920x1080,,3,5,2,2,7,,,,,BT,,2,6,4,3,1,5,990
4/21/25 12:50,4/21/25 12:53,0,100,180,1,4/21/25 12:53,R_3QlaiKAKtkXCKDD,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1920x1080,2,2,4,2,2,,,,,,CT,,6,4,2,5,3,1,995
4/21/25 13:33,4/21/25 13:35,0,100,75,1,4/21/25 13:35,R_3hceugoNDyI0cSv,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,2560x1440,,2,9,2,2,,,3,,,PSB,,3,4,2,6,5,1,996
4/21/25 12:40,4/21/25 12:40,0,100,34,1,4/21/25 12:40,R_1DpMOjxAahxMZCr,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,3,6,1,2,,3,,,,PSA,,5,2,6,4,3,1,998
4/21/25 15:00,4/21/25 15:01,0,100,100,1,4/21/25 15:01,R_3nONgZ9OA4K7KVy,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1186x741,,3,6,2,2,,,,,2,NANT,,3,4,5,1,2,6,999
4/21/25 13:34,4/21/25 13:35,0,100,58,1,4/21/25 13:35,R_1ckF4Poz25keakZ,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1280x720,,2,1,1,1,,7,,,,PSA,,5,2,6,1,3,4,1000
4/21/25 14:19,4/21/25 14:20,0,100,62,1,4/21/25 14:20,R_1CD7usfU7kz759n,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1707x960,,4,1,1,1,,,6,,,PSB,,4,2,5,6,1,3,1002
4/21/25 14:55,4/21/25 14:56,0,100,74,1,4/21/25 14:56,R_57jkUQtSIaU5ydj,,,,,anonymous,EN,Chrome,109.0.0.0,Windows NT 10.0,1600x900,,2,7,1,2,,,,,2,NANT,,3,1,5,2,4,6,1003
4/21/25 17:23,4/21/25 17:25,0,100,116,1,4/21/25 17:25,R_7dLGnMts359B5Qg,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,2,4,2,1,,,,3,,UA,,4,3,5,2,6,1,1005
4/21/25 15:02,4/21/25 15:03,0,100,51,1,4/21/25 15:03,R_5iOtT0LuwhJK18V,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,1,6,1,2,,,5,,,PSB,,4,2,1,6,3,5,1006
4/21/25 12:19,4/21/25 12:33,0,100,819,1,4/21/25 12:33,R_6tKlxpOIWhWGS3H,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1512x982,,2,4,1,2,7,,,,,BT,,4,6,3,5,2,1,1007
4/21/25 13:45,4/21/25 13:46,0,100,100,1,4/21/25 13:46,R_1My9MRhqVuHwCUV,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,2,5,1,2,,3,,,,PSA,,3,2,6,5,1,4,1009
4/21/25 12:22,4/21/25 12:24,0,100,149,1,4/21/25 12:24,R_1h9eYD8Xhd5rDin,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,2,1,9,1,2,,,,,,CT,,6,5,4,2,1,3,1010
4/21/25 15:01,4/21/25 15:02,0,100,55,1,4/21/25 15:02,R_6JRfT9MuyBwTLjj,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,3,5,2,2,6,,,,,BT,,1,6,3,2,5,4,1012
4/21/25 15:13,4/21/25 15:14,0,100,59,1,4/21/25 15:14,R_6ZJDQTCPYjpAVO6,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,3840x1600,,1,4,1,1,,6,,,,PSA,,1,4,6,5,3,2,1014
4/21/25 13:19,4/21/25 13:22,0,100,163,1,4/21/25 13:22,R_61Z1RsbM5pPmtCB,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x720,,2,3,1,1,6,,,,,BT,,3,6,1,2,4,5,1015
4/21/25 15:04,4/21/25 15:05,0,100,53,1,4/21/25 15:05,R_5we8CwRAxm0sQWl,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x720,,2,8,2,2,5,,,,,BT,,5,6,1,3,4,2,1016
4/21/25 14:26,4/21/25 14:27,0,100,65,1,4/21/25 14:27,R_6kYZhVm6NhWGakx,,,,,anonymous,EN,Opera,117.0.0.0,Windows NT 10.0,1536x864,,3,6,2,2,,,,,1,NANT,,3,5,4,2,1,6,1017
4/21/25 14:59,4/21/25 15:00,0,100,73,1,4/21/25 15:00,R_1I6wdB4mPy8xdTj,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,2,2,1,1,,,,,1,NANT,,4,1,5,3,2,6,1020
4/21/25 15:27,4/21/25 15:27,0,100,34,1,4/21/25 15:27,R_6hQfmuEQ1roNW7v,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1440x900,,2,3,1,2,,,,5,,UA,,5,2,4,1,6,3,1021
4/21/25 12:43,4/21/25 12:44,0,100,75,1,4/21/25 12:44,R_7g0IJIeMMHM7vrg,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,4,9,2,2,,6,,,,PSA,,3,4,6,5,1,2,1024
4/21/25 14:40,4/21/25 14:44,0,100,205,1,4/21/25 14:44,R_6htshrIHXqcxObi,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,4,4,1,1,1,,,,,,CT,,6,5,4,2,3,1,1026
4/21/25 12:24,4/21/25 12:25,0,100,33,1,4/21/25 12:25,R_6J4bWAckUBzm1XL,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1536x864,,4,6,1,1,,,,,1,NANT,,2,1,5,4,3,6,1027
4/21/25 12:28,4/21/25 12:28,0,100,35,1,4/21/25 12:28,R_54AHcGvpvJwKy7I,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,2560x1440,5,3,1,2,2,,,,,,CT,,6,4,2,5,1,3,1030
4/21/25 12:57,4/21/25 12:59,0,100,83,1,4/21/25 12:59,R_52LYa2IUPKzNAKR,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1920x1080,,3,9,2,2,,,,,1,NANT,,4,5,2,1,3,6,1031
4/21/25 12:15,4/21/25 12:16,0,100,59,1,4/21/25 12:16,R_55Tq5Z1vF7lwmgK,,,,,anonymous,EN,Chrome,130.0.0.0,Windows NT 10.0,1536x864,,4,3,1,1,,,,,1,NANT,,2,5,1,3,4,6,1032
4/21/25 13:29,4/21/25 13:31,0,100,118,1,4/21/25 13:31,R_6gSDnAygtsZTf8U,,,,,anonymous,EN,Firefox,128,Linux x86_64,1440x810,,3,1,1,1,,,,,2,NANT,,1,3,5,2,4,6,1033
4/21/25 13:13,4/21/25 13:14,0,100,107,1,4/21/25 13:14,R_6kPdKHl2u6Kg5P3,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1024x768,6,2,3,2,2,,,,,,CT,,6,5,4,1,2,3,1034
4/21/25 12:27,4/21/25 12:31,0,100,192,1,4/21/25 12:31,R_568o4tTpV0Daj9T,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,2560x1440,,3,6,1,1,6,,,,,BT,,2,6,3,1,4,5,1038
4/21/25 13:56,4/21/25 13:57,0,100,108,1,4/21/25 13:57,R_7vZy5RxtTh0jUOz,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,4,2,1,1,,,,,1,NANT,,3,1,2,4,5,6,1039
4/21/25 14:26,4/21/25 14:27,0,100,35,1,4/21/25 14:27,R_1hWIn1vKYvwoc01,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1242x699,,4,7,1,1,5,,,,,BT,,1,6,2,5,3,4,1040
4/21/25 12:20,4/21/25 12:21,0,100,75,1,4/21/25 12:21,R_6Hw89IkZZlaBK0B,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1920x1080,,3,1,1,1,,2,,,,PSA,,3,4,6,2,1,5,1041
4/21/25 12:29,4/21/25 12:29,0,100,58,1,4/21/25 12:29,R_1Y96Ot0HXudr8AS,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,3,4,2,2,,,5,,,PSB,,1,4,2,6,5,3,1044
4/21/25 15:05,4/21/25 15:07,0,100,133,1,4/21/25 15:07,R_3CrGR9ujRe6bWKM,,,,,anonymous,EN,Chrome,134.0.0.0,CrOS x86_64 14541.0.0,1280x720,6,2,5,2,2,,,,,,CT,,6,3,2,4,5,1,1045
4/21/25 12:56,4/21/25 12:57,0,100,69,1,4/21/25 12:57,R_5gCW6zo1GIgNnOx,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,1,6,2,2,,,7,,,PSB,,3,5,2,6,1,4,1047
4/21/25 14:15,4/21/25 14:16,0,100,80,1,4/21/25 14:16,R_7bZe7rFBiQSmZHW,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,3072x1728,2,3,9,1,2,,,,,,CT,,6,5,2,4,3,1,1048
4/21/25 13:42,4/21/25 13:47,0,100,298,1,4/21/25 13:47,R_1C9pkp7uEVreHAd,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1920x1080,,3,2,1,2,7,,,,,BT,,2,6,4,1,3,5,1052
4/21/25 17:50,4/21/25 17:51,0,100,60,1,4/21/25 17:51,R_1wjAUyOSpZA54RX,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1536x864,,2,8,1,2,,,5,,,PSB,,1,4,5,6,3,2,1053
4/21/25 12:24,4/21/25 12:25,0,100,50,1,4/21/25 12:25,R_56Hq3uqSxE0Ej17,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1536x864,,3,5,1,1,,,5,,,PSB,,3,2,5,6,1,4,1055
