TWIN_ID,Q10,Q13,Q14,Q15,Q16,Q6,Q8,Q9,job1_item1,job1_item2,job1_item3,job1_item4,job1_item5,job1_item6,job1_item7,job1_item8,job2_item1,job2_item2,job2_item3,job2_item4,job2_item5,job2_item6,job2_item7,job2_item8,job3_item1,job3_item2,job3_item3,job3_item4,job3_item5,job3_item6,job3_item7,job3_item8,job4_item1,job4_item2,job4_item3,job4_item4,job4_item5,job4_item6,job4_item7,job4_item8,target_behavior_green,target_behavior_organ,choice_target_attraction,choice_target_binary,choice_target_compromise,Q26,Q33,Q35,Q38,PPV,I_indiv_mean,I_org_mean,Q_indiv_mean,Q_org_mean,scenario_close_QI,scenario_open_QI,gratitude,gratitude_manipulation_check,lack of control,lack_of_control_manipulation_check,Fairness,Father education,Redistribution 1,Redistribution 2,Trust,Work vs Luck,DAT_perf,SSPT,task 1 - attitude_change,task 2 - S1,task 2 - S2,task 2 - S3,task 3 - S1,task 3 - S2,task 3 - S3,Fake1_3,Fake2_3,Fake3_3,Fake4_3,Fake5_3,Fake6_3,Fake7_3,Fake8_3,Real1_3,Real2_3,Real3_3,Real4_3,Real5_3,Real6_3,Real7_3,Real8_3,fairness_average,percent_correct,reg_support,rating_10_1,rating_1_1,rating_2_1,rating_3_1,rating_4_1,rating_5_1,rating_6_1,rating_7_1,rating_8_1,rating_9_1,rating1,rating10,rating11,rating12,rating13,rating14,rating15,rating16,rating17,rating18,rating19,rating2,rating20,rating3,rating4,rating5,rating6,rating7,rating8,rating9,DV1,log_WTP,Achap1_aro,Achap1_val,Achap2_aro,Achap2_val,Bchap1_aro,Bchap1_val,Bchap2_aro,Bchap2_val,algo_knowledge_Netflix,algo_knowledge_TikTok,pref_control_Netflix,pref_control_TikTok,strategization_type1_Netflix,strategization_type1_TikTok,strategization_type2_Netflix,strategization_type2_TikTok,usage_Netflix,usage_TikTok,Profile1,Profile10,Profile11,Profile12,Profile13,Profile14,Profile15,Profile16,Profile17,Profile18,Profile2,Profile3,Profile4,Profile5,Profile6,Profile7,Profile8,Profile9,fair1
666.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,6.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,0.0,1.0,,,,,,,,,4.157894736842105,3.5555555555555554,3.2777777777777777,2.7142857142857144,1.0,1.0,,,5.291666666666666,2.6666666666666665,2.0,12.0,5.0,5.0,2.0,2.0,,,5.0,4.0,3.5,4.5,2.0,2.0,3.0,3.0,2.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,5.0,4.0,2.0,,,,,,,,,,,,,,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,1.0,3.0,5.0,3.0,5.0,2.0,4.0,5.333333333333333,6.476972362889683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,1.0,16.0,1.0,1.0,3.0,1.0,,,0.0,3.0,1.5,2.0,6.0,5.0,6.0,,,,,,,,,,,,,,,,,2.0,100.0,1.0,6.0,6.0,6.0,7.0,6.0,8.0,6.0,4.0,4.0,6.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,5.0,5.703782474656201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668.0,5.0,2.0,4.0,4.0,3.0,1.0,5.0,3.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,,,,,2.0,2.789473684210526,3.5555555555555554,3.5,3.4285714285714284,1.0,1.0,,,5.611111111111111,3.6666666666666665,3.0,16.0,1.0,1.0,3.0,1.0,,,0.0,4.0,5.5,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,4.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.3333333333333335,6.1092475827643655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,3.611111111111111,5.0,,,,,,,,,5.0,3.5,3.5,3.5,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,4.333333333333333,5.0,,,2.0,12.0,4.0,4.0,2.0,2.0,,,,,,,,,,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671.0,3.0,3.0,1.0,4.0,2.0,1.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,,1.0,1.0,1.0,,,,,1.0,3.9473684210526314,3.6666666666666665,3.611111111111111,3.4285714285714284,1.0,1.0,,,,,3.0,12.0,1.0,1.0,1.0,1.0,,,0.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,3.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,3.0,2.0,3.3333333333333335,5.703782474656201,,,,,,,,,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,,
672.0,3.0,3.0,4.0,4.0,3.0,1.0,5.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,,,,,,,,,3.8421052631578942,3.2222222222222223,3.5555555555555554,2.5714285714285716,1.0,1.0,2.083333333333333,3.0,,,,,,,,,,,5.0,2.5,2.0,2.5,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0,4.0,4.0,3.0,,,,,,,,,,,,,,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.526315789473684,3.7777777777777777,4.111111111111111,3.7142857142857144,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,5.166666666666666,5.0,,,1.0,12.0,5.0,5.0,3.0,3.0,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,,,,,,,,,,,,,,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,,,,,,,,,,,1.0,1.0,4.0,5.0,1.0,0.0,1.0,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,,
676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,,,,,5.0,3.526315789473684,3.5555555555555554,3.3333333333333335,3.142857142857143,1.0,1.0,4.666666666666666,5.0,,,2.0,12.0,3.0,4.0,3.0,2.0,,,5.0,3.5,4.5,2.5,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,8.0,6.0,7.0,6.0,8.0,7.0,5.0,5.0,7.0,6.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.333333333333333,5.857933154483459,,,,,,,,,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,
677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.4210526315789473,3.6666666666666665,3.2222222222222223,3.2857142857142856,1.0,1.0,,,,,3.0,13.0,5.0,5.0,1.0,2.0,,,,,,,,,,3.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,2.5,100.0,7.0,4.0,8.0,7.0,8.0,6.0,8.0,7.0,8.0,9.0,7.0,,,,,,,,,,,,,,,,,,,,,,,4.05,2.25,3.9,2.75,3.6,3.45,4.1,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8421052631578942,3.0,3.7222222222222223,3.0,1.0,1.0,5.916666666666666,6.0,,,,,,,,,,,5.0,3.0,3.5,3.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.3157894736842106,3.3333333333333335,2.888888888888889,2.857142857142857,1.0,1.0,,,,,3.0,12.0,2.0,2.0,1.0,2.0,,,,,,,,,,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,,,,,,3.8947368421052633,3.4444444444444446,3.611111111111111,2.857142857142857,1.0,1.0,5.666666666666666,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,5.0,2.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,,,,,,,,,,1.0,3.8421052631578942,3.5555555555555554,3.9444444444444446,3.0,1.0,0.0,,,4.333333333333333,5.666666666666667,1.0,12.0,2.0,5.0,3.0,2.0,,,5.0,2.0,4.5,4.5,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,3.0,4.0,5.0,4.0,2.1666666666666665,100.0,7.0,8.0,8.0,7.0,7.0,6.0,8.0,9.0,9.0,9.0,6.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,1.0,4.0,3.0,4.0,2.0,5.0,2.0,5.0,4.0,2.0,4.0,5.0,3.0,5.333333333333333,6.1092475827643655,,,,,,,,,1.0,,5.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
684.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,6.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,,,,,,1.0,1.0,7.0,1.0,1.0,3.8947368421052633,3.7777777777777777,3.5555555555555554,3.4285714285714284,1.0,1.0,,,4.611111111111111,5.333333333333333,,,,,,,,,3.0,3.0,5.5,6.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,7.0,7.0,6.0,8.0,9.0,5.0,7.0,9.0,6.0,5.0,5.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,2.0,,,,,,,,,,,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,6.0
685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,5.25,4.0,,,1.0,12.0,5.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,5.0,2.0,4.0,1.0,5.0,3.0,5.0,5.0,4.0,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.9473684210526314,3.7777777777777777,4.166666666666667,3.5714285714285716,1.0,1.0,,,4.3125,6.333333333333333,3.0,12.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,8.0,6.0,6.0,9.0,7.0,8.0,6.0,8.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2222222222222223,2.9444444444444446,2.5714285714285716,1.0,1.0,,,,,1.0,12.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.6842105263157894,3.111111111111111,3.1666666666666665,3.0,1.0,1.0,,,4.805555555555555,4.666666666666667,,,,,,,,,-5.0,3.5,3.5,2.0,5.0,5.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,,,,6.0,9.0,6.0,9.0,7.0,6.0,6.0,7.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,
689.0,4.0,3.0,1.0,4.0,3.0,3.0,5.0,2.0,2.0,5.0,6.0,5.0,5.0,5.0,5.0,7.0,3.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,4.0,6.0,5.0,5.0,5.0,5.0,6.0,,,,,,,,,,,3.473684210526316,3.7777777777777777,3.111111111111111,3.7142857142857144,1.0,1.0,,,,,3.0,16.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.2105263157894735,4.222222222222222,3.7222222222222223,3.4285714285714284,1.0,1.0,,,4.493055555555555,5.666666666666667,1.0,16.0,5.0,5.0,3.0,2.0,,,5.0,2.5,2.0,2.5,6.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,,,,,,,,,,,1.0,,5.0,,1.0,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,
692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0526315789473686,3.5555555555555554,3.888888888888889,3.2857142857142856,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693.0,1.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,1.0,4.0,5.0,5.0,4.0,4.0,4.0,6.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,3.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,,,,,3.0,4.0,3.7777777777777777,3.388888888888889,3.2857142857142856,1.0,1.0,,,,,,,,,,,,,5.0,3.5,4.5,1.5,5.0,3.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,5.0,4.0,,,,7.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.333333333333333,6.396929655216146,3.95,3.8,3.55,3.0,2.35,2.12,2.7,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695.0,1.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,7.0,5.0,6.0,6.0,5.0,6.0,6.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,,1.0,4.2631578947368425,3.3333333333333335,4.0,3.5714285714285716,1.0,1.0,5.25,5.0,,,,,,,,,,,4.0,4.5,4.5,3.5,5.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,1.0,2.0,3.0,5.0,5.0,4.0,,,,,,,,,,,,,,4.0,3.0,2.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,4.0,2.0,5.0,6.745236349484363,,,,,,,,,1.0,,5.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,4.0
696.0,3.0,3.0,4.0,3.0,3.0,1.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,,,,7.0,7.0,1.0,7.0,7.0,3.526315789473684,3.7777777777777777,3.4444444444444446,2.857142857142857,1.0,1.0,2.916666666666667,5.0,,,1.0,16.0,1.0,1.0,3.0,1.0,,,0.0,2.5,1.5,1.5,6.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,4.0,,,,,,,,,,,,,,4.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,4.333333333333333,5.991464547107982,,,,,,,,,1.0,,5.0,,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,
697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,7.0,7.0,,,,,,,,,,,,1.0,16.0,5.0,5.0,3.0,2.0,,,2.0,1.5,2.0,2.5,5.0,5.0,4.0,2.0,1.0,5.0,3.0,1.0,1.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,5.0,3.0,,,,,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,5.0,2.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,5.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,2.0,3.0,2.0,5.0,2.0,3.0,3.0,
698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6842105263157894,3.4444444444444446,3.4444444444444446,2.857142857142857,1.0,0.0,,,4.541666666666667,4.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,3.0,4.0,3.0,3.0,2.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.8421052631578942,3.5555555555555554,3.1666666666666665,3.0,1.0,0.0,5.333333333333334,5.0,,,,,,,,,,,2.0,3.5,6.0,4.0,4.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,3.0,5.0,2.0,4.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,2.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700.0,2.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,0.0,1.0,,,,,1.0,4.105263157894737,3.7777777777777777,4.055555555555555,3.857142857142857,1.0,1.0,,,,,1.0,12.0,3.0,4.0,3.0,2.0,,,6.0,2.5,1.0,1.5,6.0,5.0,6.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,3.5,100.0,6.5,6.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,5.0,5.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
701.0,4.0,3.0,4.0,4.0,3.0,2.0,5.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,6.0,5.0,4.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,2.0,3.5789473684210527,3.4444444444444446,3.388888888888889,2.2857142857142856,1.0,1.0,4.166666666666666,6.0,,,,,,,,,,,5.0,3.5,2.5,2.0,5.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,2.6666666666666665,100.0,4.0,5.0,8.0,9.0,8.0,8.0,7.0,9.0,8.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,4.333333333333333,5.991464547107982,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,
702.0,5.0,3.0,4.0,4.0,3.0,3.0,5.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,7.0,7.0,5.0,3.8421052631578942,3.7777777777777777,3.7222222222222223,3.7142857142857144,1.0,1.0,,,,,1.0,12.0,3.0,5.0,3.0,2.0,0.8720465769314661,1.0,7.0,1.5,2.0,3.5,6.0,5.0,7.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,2.1666666666666665,100.0,5.5,8.0,8.0,7.0,7.0,8.0,8.0,5.0,8.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,5.0,5.857933154483459,3.9,3.1,4.0,2.7,2.2,2.3,3.25,2.95,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,
