TWIN_ID,Q10,Q13,Q14,Q15,Q16,Q6,Q8,Q9,job1_item1,job1_item2,job1_item3,job1_item4,job1_item5,job1_item6,job1_item7,job1_item8,job2_item1,job2_item2,job2_item3,job2_item4,job2_item5,job2_item6,job2_item7,job2_item8,job3_item1,job3_item2,job3_item3,job3_item4,job3_item5,job3_item6,job3_item7,job3_item8,job4_item1,job4_item2,job4_item3,job4_item4,job4_item5,job4_item6,job4_item7,job4_item8,target_behavior_green,target_behavior_organ,choice_target_attraction,choice_target_binary,choice_target_compromise,Q26,Q33,Q35,Q38,PPV,I_indiv_mean,I_org_mean,Q_indiv_mean,Q_org_mean,scenario_close_QI,scenario_open_QI,gratitude,gratitude_manipulation_check,lack of control,lack_of_control_manipulation_check,Fairness,Father education,Redistribution 1,Redistribution 2,Trust,Work vs Luck,DAT_perf,SSPT,task 1 - attitude_change,task 2 - S1,task 2 - S2,task 2 - S3,task 3 - S1,task 3 - S2,task 3 - S3,Fake1_3,Fake2_3,Fake3_3,Fake4_3,Fake5_3,Fake6_3,Fake7_3,Fake8_3,Real1_3,Real2_3,Real3_3,Real4_3,Real5_3,Real6_3,Real7_3,Real8_3,fairness_average,percent_correct,reg_support,rating_10_1,rating_1_1,rating_2_1,rating_3_1,rating_4_1,rating_5_1,rating_6_1,rating_7_1,rating_8_1,rating_9_1,rating1,rating10,rating11,rating12,rating13,rating14,rating15,rating16,rating17,rating18,rating19,rating2,rating20,rating3,rating4,rating5,rating6,rating7,rating8,rating9,DV1,log_WTP,Achap1_aro,Achap1_val,Achap2_aro,Achap2_val,Bchap1_aro,Bchap1_val,Bchap2_aro,Bchap2_val,algo_knowledge_Netflix,algo_knowledge_TikTok,pref_control_Netflix,pref_control_TikTok,strategization_type1_Netflix,strategization_type1_TikTok,strategization_type2_Netflix,strategization_type2_TikTok,usage_Netflix,usage_TikTok,Profile1,Profile10,Profile11,Profile12,Profile13,Profile14,Profile15,Profile16,Profile17,Profile18,Profile2,Profile3,Profile4,Profile5,Profile6,Profile7,Profile8,Profile9,fair1
1850.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,5.0,6.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,6.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,4.0,5.0,5.0,,,,,,,,,,3.0,3.473684210526316,3.7777777777777777,2.888888888888889,3.7142857142857144,1.0,0.0,,,3.833333333333333,3.3333333333333335,2.0,16.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,4.0,4.333333333333333,7.783224016336037,,,,,,,,,,1.0,,3.0,,1.0,,1.0,,4.0,3.0,1.0,5.0,4.0,3.0,2.0,4.0,3.0,1.0,2.0,4.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,
1851.0,4.0,5.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,6.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,4.0,6.0,5.0,5.0,,,,,,,,,,,2.736842105263158,2.2222222222222223,3.9444444444444446,2.5714285714285716,1.0,1.0,4.166666666666667,3.0,,,3.0,12.0,4.0,4.0,1.0,3.0,,,72.0,3.0,3.5,5.5,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,,,,,,,,,,,1.0,,3.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
1852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,50.0,4.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
1853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.789473684210526,3.111111111111111,4.333333333333333,3.7142857142857144,0.0,1.0,,,,,3.0,18.0,5.0,5.0,1.0,3.0,,,0.0,3.0,6.5,2.5,2.0,6.0,4.0,5.0,6.0,5.0,6.0,4.0,4.0,5.0,1.0,5.0,1.0,4.0,1.0,4.0,1.0,5.0,5.0,2.0,33.33333333333333,7.0,1.0,4.0,1.0,1.0,1.0,4.0,5.0,7.0,9.0,4.0,3.0,4.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
1856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,,,,,,,,,0.0,4.0,4.0,4.0,4.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,1.0,,,,,,,6.25,6.333333333333333,,,,,,,,,,,,,,,,,,6.0,3.0,6.0,5.0,6.0,6.0,3.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,6.0,4.0,,,,8.0,8.0,6.0,5.0,8.0,4.0,7.0,6.0,5.0,6.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
1858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5789473684210527,3.5555555555555554,3.7222222222222223,3.857142857142857,0.0,0.0,4.25,7.0,,,1.0,10.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9473684210526314,3.0,3.1666666666666665,3.0,1.0,1.0,,,,,1.0,16.0,5.0,5.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.3333333333333335,50.0,4.5,,,,,,,,,,,3.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.631578947368421,3.3333333333333335,3.8333333333333335,3.5714285714285716,1.0,1.0,,,,,2.0,12.0,4.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.8333333333333335,50.0,5.0,4.0,7.0,6.0,6.0,7.0,6.0,5.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,4.333333333333333,6.684611727667927,3.5,3.5,4.25,2.25,4.05,2.6,4.1,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
1862.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,6.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,5.0,5.0,6.0,6.0,5.0,2.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,7.0,5.0,3.0,6.0,5.0,6.0,6.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0,,,,,,3.526315789473684,3.3333333333333335,4.222222222222222,4.142857142857143,0.0,1.0,5.75,6.0,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,5.0,,,,,,,,,,,,,,3.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,6.0,5.521460917862246,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,
1864.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,6.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,6.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,,,,,,4.0,7.0,7.0,4.0,,3.1578947368421053,3.111111111111111,2.888888888888889,3.142857142857143,1.0,1.0,5.666666666666666,7.0,,,2.0,18.0,2.0,4.0,2.0,2.0,,,13.0,3.0,1.5,5.5,4.0,4.0,4.0,1.0,1.0,6.0,4.0,1.0,1.0,4.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,6.0,6.745236349484363,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
1865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,14.0,3.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
1866.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,2.0,2.0,5.0,3.0,3.0,5.0,3.0,5.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,3.0526315789473686,2.6666666666666665,2.2777777777777777,4.0,0.0,0.0,,,,,2.0,13.0,3.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,5.170483995038151,,,,,,,,,,1.0,,2.0,,0.0,,0.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
1867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8947368421052633,3.7777777777777777,3.1666666666666665,4.142857142857143,0.0,0.0,,,3.354166666666667,7.0,,,,,,,,,0.0,1.5,3.5,2.5,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,4.0,3.0,5.0,4.0,4.0,3.0,2.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,3.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,,,,,,,,,,,3.736842105263158,3.4444444444444446,4.277777777777778,3.7142857142857144,1.0,1.0,,,2.875,5.333333333333333,1.0,16.0,3.0,2.0,1.0,1.0,,,,,,,,,,5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,,,,,,,,,,,,,,3.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,7.0,5.991464547107982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,5.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.097222222222222,4.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872.0,5.0,5.0,2.0,5.0,3.0,1.0,5.0,3.0,3.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,1.0,2.0,4.0,4.0,4.0,5.0,4.0,2.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,4.0,4.0,4.0,6.0,4.0,2.0,,,,,,,,,,1.0,,,,,,,,,2.3055555555555554,7.0,2.0,18.0,1.0,1.0,2.0,1.0,,,0.0,2.0,3.0,1.0,1.0,3.0,7.0,4.0,3.0,6.0,4.0,3.0,6.0,6.0,5.0,1.0,5.0,1.0,1.0,2.0,5.0,3.0,2.0,,,,6.0,6.0,7.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,3.0,4.0,3.0,2.0,2.0,5.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,,,,,,,,,,,1.0,,3.0,,1.0,,1.0,,2.0,,4.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,
1873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.473684210526316,2.5555555555555554,3.9444444444444446,3.2857142857142856,1.0,1.0,,,4.083333333333333,5.666666666666667,2.0,10.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,0.0,,0.0,,3.0,,,,,,,,,,,,,,,,,,,,
1875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.9473684210526314,3.888888888888889,4.055555555555555,4.714285714285714,1.0,0.0,,,,,3.0,16.0,5.0,5.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
1876.0,1.0,5.0,4.0,5.0,4.0,5.0,1.0,4.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,1.0,6.0,6.0,5.0,5.0,4.0,6.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,,,,,,,,,,,4.315789473684211,3.5555555555555554,4.277777777777778,3.7142857142857144,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,7.0,6.327936783729195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,5.0,5.0,7.0,5.0,5.0,5.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.388888888888889,4.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.6842105263157894,2.7777777777777777,4.166666666666667,2.0,0.0,1.0,4.666666666666667,1.0,,,3.0,12.0,5.0,4.0,1.0,3.0,,,0.0,3.5,5.5,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881.0,5.0,4.0,4.0,5.0,5.0,2.0,5.0,2.0,2.0,2.0,5.0,4.0,5.0,6.0,5.0,7.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,7.0,,,,,,,,,,3.0,3.263157894736842,3.0,3.9444444444444446,3.4285714285714284,1.0,1.0,,,,,1.0,16.0,4.0,3.0,1.0,1.0,,,,,,,,,,2.0,4.0,5.0,6.0,4.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.333333333333333,33.33333333333333,5.0,,,,,,,,,,,3.0,5.0,2.0,2.0,5.0,3.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,3.0,5.0,5.0,6.0,6.0,5.0,2.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,4.0,5.0,5.0,6.0,5.0,5.0,2.0,2.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,2.0,3.3684210526315788,3.111111111111111,3.9444444444444446,3.7142857142857144,1.0,0.0,,,4.756944444444445,4.666666666666667,3.0,16.0,5.0,2.0,1.0,1.0,,,0.0,6.0,6.5,1.5,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,5.0,,,,1.0,5.0,1.0,1.0,5.0,5.0,4.0,5.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,,,,,,,,,,,,1.0,,1.0,,0.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,9.0
1883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.4210526315789473,3.7777777777777777,3.5,4.428571428571429,1.0,0.0,,,,,2.0,13.0,3.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884.0,3.0,2.0,2.0,4.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.3684210526315788,2.4444444444444446,3.388888888888889,3.0,0.0,1.0,,,,,2.0,16.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.210526315789474,3.0,2.2777777777777777,3.0,0.0,1.0,,,4.097222222222222,1.3333333333333333,3.0,16.0,5.0,3.0,1.0,2.0,,,0.0,5.0,5.5,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8421052631578942,3.6666666666666665,3.2777777777777777,3.7142857142857144,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,4.027777777777778,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,6.0,3.0,5.0,7.0,7.0,6.0,4.0,4.0,5.0,3.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,4.0,7.0,7.0,6.0,7.0,2.0,4.0,5.0,3.0,6.0,6.0,7.0,6.0,0.0,0.0,1.0,0.0,1.0,,,,,2.0,3.789473684210526,3.3333333333333335,3.611111111111111,3.857142857142857,1.0,1.0,1.9166666666666667,7.0,,,3.0,16.0,1.0,2.0,1.0,1.0,,,,,,,,,,2.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,5.0,1.0,4.0,5.0,5.0,1.0,3.0,,,,5.0,6.0,5.0,5.0,9.0,6.0,9.0,5.0,8.0,7.0,5.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,1.0,5.0,6.0,5.616771097666572,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,3.0,5.0,2.0,3.0,6.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,5.0,
1892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.052631578947368,3.6666666666666665,3.7222222222222223,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,2.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,,,,,,,,,,,3.526315789473684,2.7777777777777777,3.388888888888889,3.7142857142857144,1.0,0.0,,,,,2.0,18.0,5.0,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,5.0,3.0,2.0,3.0,2.0,3.0,4.0,5.0,4.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,5.0,2.0,2.0,2.0,,,,,,,,,,4.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,7.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,3.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,,,,,,,,,,1.0,3.6842105263157894,4.0,3.9444444444444446,4.142857142857143,0.0,1.0,6.666666666666666,6.666666666666667,,,3.0,18.0,4.0,4.0,1.0,2.0,,,0.0,2.0,2.5,1.5,5.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
